source_type,raw_text,language,event_date,label_gpt,label_germini,label
GITHUB,command-line,Go,2017,developer tools,developer tools,developer tools
GITHUB,rust,Rust,2017,other,other,other
GITHUB,amplitude,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,jupyter,Swift,2017,data_ai,data_ai,data_ai
GITHUB,csrss,C++,2017,security,security,security
GITHUB,hacktoberfest,Rust,2017,other,other,other
GITHUB,fingerprint,Java,2017,security,security,security
GITHUB,dubbox,Java,2017,enterprise,enterprise,enterprise
GITHUB,binary-ninja,Python,2017,security,security,security
GITHUB,asmjs,Rust,2017,web frontend,web frontend,web frontend
GITHUB,attack,C++,2017,security,security,security
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,camera,C#,2017,iot,iot,iot
GITHUB,algorithmic-trading,Python,2017,data_ai,data_ai,data_ai
GITHUB,golang,Go,2017,other,other,other
GITHUB,async,TypeScript,2017,developer tools,developer tools,developer tools
GITHUB,about,Java,2017,other,other,other
GITHUB,xcache,Java,2017,developer tools,developer tools,developer tools
GITHUB,docker,JavaScript,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,android,Go,2017,mobile,mobile,mobile
GITHUB,koa,JavaScript,2017,web backend,web backend,web backend
GITHUB,ios-simulator,Swift,2017,mobile,mobile,mobile
GITHUB,book,Go,2017,other,other,other
GITHUB,cutout,Swift,2017,mobile,mobile,mobile
GITHUB,egg,JavaScript,2017,web backend,web backend,web backend
GITHUB,animation,Swift,2017,mobile,mobile,mobile
GITHUB,automation,Python,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,coveralls,TypeScript,2017,testing_qa,testing_qa,testing_qa
GITHUB,build-system,Go,2017,developer tools,developer tools,developer tools
GITHUB,gradients,Swift,2017,mobile,mobile,mobile
GITHUB,architecture,Swift,2017,mobile,mobile,mobile
GITHUB,a11y,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,design,Java,2017,other,other,other
GITHUB,natural-language-processing,Go,2017,data_ai,data_ai,data_ai
GITHUB,algorithm,Rust,2017,other,other,other
GITHUB,isomorphic,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,browser-extension,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,alamofire,Swift,2017,mobile,mobile,mobile
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,cron,Go,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,360-photo,Swift,2017,mobile,mobile,mobile
GITHUB,icon,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,audio,C++,2017,other,other,other
GITHUB,audio,Swift,2017,mobile,mobile,mobile
GITHUB,wpf,C#,2017,other,other,other
GITHUB,blueteam,JavaScript,2017,security,security,security
GITHUB,game-server,Go,2017,game,game,game
GITHUB,eclipse,JavaScript,2017,developer tools,developer tools,developer tools
GITHUB,anbox,C++,2017,mobile,mobile,mobile
GITHUB,autocomplete,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,apple,Swift,2017,mobile,mobile,mobile
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,firebase,C#,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,checkout,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,cpp,C++,2017,other,other,other
GITHUB,beautifulsoup,Go,2017,developer tools,developer tools,developer tools
GITHUB,async,JavaScript,2017,developer tools,developer tools,developer tools
GITHUB,cisco,Go,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,asm-dom,C++,2017,web frontend,web frontend,web frontend
GITHUB,app,Swift,2017,mobile,mobile,mobile
GITHUB,expansion-button,Swift,2017,mobile,mobile,mobile
GITHUB,csharp,C#,2017,other,other,other
GITHUB,activemq,Java,2017,enterprise,enterprise,enterprise
GITHUB,game-development,C#,2017,game,game,game
GITHUB,relation-extraction,Python,2017,data_ai,data_ai,data_ai
GITHUB,binary,Rust,2017,developer tools,developer tools,developer tools
GITHUB,aws,Go,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,appdelegate,Swift,2017,mobile,mobile,mobile
GITHUB,react,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,apm,Java,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,api,TypeScript,2017,web backend,web backend,web backend
GITHUB,algorithm,Kotlin,2017,other,other,other
GITHUB,cards,Swift,2017,mobile,mobile,mobile
GITHUB,doodle,Swift,2017,mobile,mobile,mobile
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,battle-city,TypeScript,2017,game,game,game
GITHUB,api-gateway,JavaScript,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,address,TypeScript,2017,other,other,other
GITHUB,extension,Swift,2017,mobile,mobile,mobile
GITHUB,data-sync,Java,2017,web backend,web backend,web backend
GITHUB,blur,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,capture,Swift,2017,mobile,mobile,mobile
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,antivirus,Python,2017,security,security,security
GITHUB,jvm,Kotlin,2017,other,other,other
GITHUB,alipay,Java,2017,web backend,web backend,web backend
GITHUB,chart,Java,2017,data_ai,data_ai,data_ai
GITHUB,async-functions,C++,2017,developer tools,developer tools,developer tools
GITHUB,ios,Swift,2017,mobile,mobile,mobile
GITHUB,cncf,Go,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,face-detection,Python,2017,data_ai,data_ai,data_ai
GITHUB,angular,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,cocoapods,Swift,2017,mobile,mobile,mobile
GITHUB,abendigo,Kotlin,2017,mobile,mobile,mobile
GITHUB,command-line-tool,Go,2017,developer tools,developer tools,developer tools
GITHUB,hacktoberfest,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,android-architecture,Java,2017,mobile,mobile,mobile
GITHUB,bittorrent,Go,2017,other,other,other
GITHUB,asynchronous,Go,2017,developer tools,developer tools,developer tools
GITHUB,deep-learning,Python,2017,data_ai,data_ai,data_ai
GITHUB,angular,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,clean-architecture,Swift,2017,mobile,mobile,mobile
GITHUB,cli,Go,2017,developer tools,developer tools,developer tools
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,bi,TypeScript,2017,data_ai,data_ai,data_ai
GITHUB,unity,C#,2017,game,game,game
GITHUB,bitcoin,Go,2017,blockchain,blockchain,blockchain
GITHUB,ios,Swift,2017,mobile,mobile,mobile
GITHUB,algorithm,Java,2017,other,other,other
GITHUB,unity,C#,2017,game,game,game
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,deep-learning,Python,2017,data_ai,data_ai,data_ai
GITHUB,boxplot,Rust,2017,data_ai,data_ai,data_ai
GITHUB,atx,JavaScript,2017,developer tools,developer tools,developer tools
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,concolic,Kotlin,2017,testing_qa,testing_qa,testing_qa
GITHUB,arm,Rust,2017,embedded,embedded,embedded
GITHUB,asmjs,Rust,2017,developer tools,developer tools,developer tools
GITHUB,animation,Swift,2017,mobile,mobile,mobile
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,cocoapods,Swift,2017,mobile,mobile,mobile
GITHUB,asp,C#,2017,web backend,web backend,web backend
GITHUB,animation,Swift,2017,mobile,mobile,mobile
GITHUB,cd,Go,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,chatbot,Python,2017,data_ai,data_ai,data_ai
GITHUB,current,Swift,2017,mobile,mobile,mobile
GITHUB,errors,Go,2017,developer tools,developer tools,developer tools
GITHUB,ios,Swift,2017,mobile,mobile,mobile
GITHUB,app,Swift,2017,mobile,mobile,mobile
GITHUB,build,Go,2017,developer tools,developer tools,developer tools
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,javascript,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,api,JavaScript,2017,web backend,web backend,web backend
GITHUB,24projects,C#,2017,other,other,other
GITHUB,animation,Swift,2017,mobile,mobile,mobile
GITHUB,mongodb,TypeScript,2017,web backend,web backend,web backend
GITHUB,browser,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,ionic,TypeScript,2017,mobile,mobile,mobile
GITHUB,alpha,JavaScript,2017,other,other,other
GITHUB,alfred,Go,2017,developer tools,developer tools,developer tools
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,gatsby,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,boilerplate,JavaScript,2017,developer tools,developer tools,developer tools
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,async,C++,2017,developer tools,developer tools,developer tools
GITHUB,cli,TypeScript,2017,developer tools,developer tools,developer tools
GITHUB,2d-map,C++,2017,game,game,game
GITHUB,aries,Rust,2017,blockchain,blockchain,blockchain
GITHUB,binding,Swift,2017,mobile,mobile,mobile
GITHUB,golang,Go,2017,other,other,other
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,react,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,hacktoberfest,TypeScript,2017,other,other,other
GITHUB,inferno,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,cn,Go,2017,web backend,web backend,web backend
GITHUB,angular,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,art,TypeScript,2017,other,other,other
GITHUB,asm,Go,2017,developer tools,developer tools,developer tools
GITHUB,computer-vision,Python,2017,data_ai,data_ai,data_ai
GITHUB,adaboost,Python,2017,data_ai,data_ai,data_ai
GITHUB,algorithms,C++,2017,other,other,other
GITHUB,coco,Python,2017,data_ai,data_ai,data_ai
GITHUB,keepass,C#,2017,security,security,security
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,cocoapods,Swift,2017,mobile,mobile,mobile
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,angular,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,blockchain,TypeScript,2017,blockchain,blockchain,blockchain
GITHUB,offline,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,caching,JavaScript,2017,web backend,web backend,web backend
GITHUB,springboot,Java,2017,web backend,web backend,web backend
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,base,Java,2017,other,other,other
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,crop,Swift,2017,mobile,mobile,mobile
GITHUB,gui,C++,2017,other,other,other
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,bi-lstm,Python,2017,data_ai,data_ai,data_ai
GITHUB,cloud,Go,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,ios,Swift,2017,mobile,mobile,mobile
GITHUB,git,JavaScript,2017,developer tools,developer tools,developer tools
GITHUB,go,Go,2017,other,other,other
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,atlas,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,alertdialog,Java,2017,mobile,mobile,mobile
GITHUB,computer-vision,C++,2017,data_ai,data_ai,data_ai
GITHUB,physics-2d,C#,2017,game,game,game
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,2d,C#,2017,game,game,game
GITHUB,algorithm,Go,2017,other,other,other
GITHUB,audit,C#,2017,security,security,security
GITHUB,computer-vision,Python,2017,data_ai,data_ai,data_ai
GITHUB,bash,Swift,2017,mobile,mobile,mobile
GITHUB,command-line,C++,2017,developer tools,developer tools,developer tools
GITHUB,emacs,TypeScript,2017,developer tools,developer tools,developer tools
GITHUB,cpp,C++,2017,other,other,other
GITHUB,appsec,Go,2017,security,security,security
GITHUB,explorer-integration,C#,2017,other,other,other
GITHUB,concurrency,C++,2017,developer tools,developer tools,developer tools
GITHUB,algolia,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,douban,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,intel-media-sdk,C++,2017,developer tools,developer tools,developer tools
GITHUB,carthage,Swift,2017,mobile,mobile,mobile
GITHUB,elements-of-programming-interviews,Java,2017,other,other,other
GITHUB,android,JavaScript,2017,mobile,mobile,mobile
GITHUB,client,C#,2017,other,other,other
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,aiyagirl,Kotlin,2017,mobile,mobile,mobile
GITHUB,ast,C++,2017,developer tools,developer tools,developer tools
GITHUB,arduino,C++,2017,embedded,embedded,embedded
GITHUB,cli,TypeScript,2017,developer tools,developer tools,developer tools
GITHUB,android-component,Kotlin,2017,mobile,mobile,mobile
GITHUB,formatting,TypeScript,2017,developer tools,developer tools,developer tools
GITHUB,csharp,C#,2017,other,other,other
GITHUB,i3-gaps,Python,2017,other,other,other
GITHUB,babel,JavaScript,2017,developer tools,developer tools,developer tools
GITHUB,game-development,Rust,2017,game,game,game
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,react,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,list,C#,2017,other,other,other
GITHUB,admin-template,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,autoupdate,C#,2017,developer tools,developer tools,developer tools
GITHUB,arduino,C++,2017,embedded,embedded,embedded
GITHUB,animated,Swift,2017,mobile,mobile,mobile
GITHUB,architecture,Go,2017,other,other,other
GITHUB,cocoapod,TypeScript,2017,mobile,mobile,mobile
GITHUB,outlook,C#,2017,enterprise,enterprise,enterprise
GITHUB,browser,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,container-runtime-interface,Go,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,css,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,animation,Swift,2017,mobile,mobile,mobile
GITHUB,gan,Python,2017,data_ai,data_ai,data_ai
GITHUB,dependencies,TypeScript,2017,developer tools,developer tools,developer tools
GITHUB,html,C#,2017,web backend,web backend,web backend
GITHUB,algorithm,Java,2017,other,other,other
GITHUB,c-plus-plus,C++,2017,other,other,other
GITHUB,cpp,C++,2017,other,other,other
GITHUB,alfred,Swift,2017,developer tools,developer tools,developer tools
GITHUB,alpha,Swift,2017,mobile,mobile,mobile
GITHUB,djvu,Rust,2017,developer tools,developer tools,developer tools
GITHUB,favicon,C#,2017,web frontend,web frontend,web frontend
GITHUB,coroutine,Kotlin,2017,mobile,mobile,mobile
GITHUB,arcmenu,Java,2017,mobile,mobile,mobile
GITHUB,architecture,Swift,2017,mobile,mobile,mobile
GITHUB,golang,Go,2017,developer tools,developer tools,developer tools
GITHUB,debugging,TypeScript,2017,developer tools,developer tools,developer tools
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,aggressor,C#,2017,security,security,security
GITHUB,apidocs,Java,2017,developer tools,developer tools,developer tools
GITHUB,automatic-calibration-algorithm,C++,2017,embedded,embedded,embedded
GITHUB,camera,Swift,2017,mobile,mobile,mobile
GITHUB,cross-platform,Go,2017,other,other,other
GITHUB,axios,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,certificate,Swift,2017,mobile,mobile,mobile
GITHUB,blog,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,configuration,C#,2017,developer tools,developer tools,developer tools
GITHUB,instagram,Swift,2017,mobile,mobile,mobile
GITHUB,bounce,Swift,2017,mobile,mobile,mobile
GITHUB,aphrodite,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,automation,Go,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,in-app-purchase,Swift,2017,mobile,mobile,mobile
GITHUB,caffe,C++,2017,data_ai,data_ai,data_ai
GITHUB,frame-semantic-parsing,C++,2017,data_ai,data_ai,data_ai
GITHUB,chainable-animations,Swift,2017,mobile,mobile,mobile
GITHUB,hacktoberfest,Java,2017,other,other,other
GITHUB,badusb,C++,2017,security,security,security
GITHUB,android,JavaScript,2017,mobile,mobile,mobile
GITHUB,cache,JavaScript,2017,web backend,web backend,web backend
GITHUB,cpp,C++,2017,other,other,other
GITHUB,qr-code,Kotlin,2017,mobile,mobile,mobile
GITHUB,caffe,Python,2017,data_ai,data_ai,data_ai
GITHUB,assistant,Swift,2017,mobile,mobile,mobile
GITHUB,apiserver-aggregation,Go,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,cocoapods,Swift,2017,mobile,mobile,mobile
GITHUB,find,Go,2017,developer tools,developer tools,developer tools
GITHUB,fuse,Go,2017,developer tools,developer tools,developer tools
GITHUB,qr-code,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,consul,Java,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,css-minify,JavaScript,2017,developer tools,developer tools,developer tools
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,d3d11,C++,2017,game,game,game
GITHUB,programming-language,Rust,2017,developer tools,developer tools,developer tools
GITHUB,githawk,Swift,2017,mobile,mobile,mobile
GITHUB,backup,Go,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,anime,Go,2017,other,other,other
GITHUB,distributed-file-system,Java,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,desktop,C#,2017,other,other,other
GITHUB,bitap,Swift,2017,mobile,mobile,mobile
GITHUB,android,TypeScript,2017,mobile,mobile,mobile
GITHUB,binary,Rust,2017,developer tools,developer tools,developer tools
GITHUB,apple,Swift,2017,mobile,mobile,mobile
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,mint-ui,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,asp-net-core,C#,2017,web backend,web backend,web backend
GITHUB,highlighter,Swift,2017,mobile,mobile,mobile
GITHUB,binary-analysis,Rust,2017,security,security,security
GITHUB,bulma,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,animation,Swift,2017,mobile,mobile,mobile
GITHUB,python,Python,2017,other,other,other
GITHUB,dataflow,Go,2017,data_ai,data_ai,data_ai
GITHUB,containers,Go,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,macos,Swift,2017,other,other,other
GITHUB,placeholder,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,react-native,JavaScript,2017,mobile,mobile,mobile
GITHUB,browser,Swift,2017,mobile,mobile,mobile
GITHUB,axios,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,compiled,Python,2017,developer tools,developer tools,developer tools
GITHUB,go,Go,2017,other,other,other
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,browser,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,cron,Go,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,ftp,TypeScript,2017,developer tools,developer tools,developer tools
GITHUB,automation,Swift,2017,mobile,mobile,mobile
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,autoencoder,Python,2017,data_ai,data_ai,data_ai
GITHUB,api-client,TypeScript,2017,developer tools,developer tools,developer tools
GITHUB,coordination,Go,2017,developer tools,developer tools,developer tools
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,property-drawers,C#,2017,game,game,game
GITHUB,animation,Swift,2017,mobile,mobile,mobile
GITHUB,ai,Rust,2017,data_ai,data_ai,data_ai
GITHUB,agentweb-android-webview,Java,2017,mobile,mobile,mobile
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,alamofire,Swift,2017,mobile,mobile,mobile
GITHUB,batchnorm,Python,2017,data_ai,data_ai,data_ai
GITHUB,compiler,JavaScript,2017,developer tools,developer tools,developer tools
GITHUB,adapton,Rust,2017,developer tools,developer tools,developer tools
GITHUB,debugging,TypeScript,2017,developer tools,developer tools,developer tools
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,anti-revoke,C++,2017,security,security,security
GITHUB,cli,JavaScript,2017,developer tools,developer tools,developer tools
GITHUB,collector-agent,Go,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,3d,C++,2017,game,game,game
GITHUB,speech,Python,2017,data_ai,data_ai,data_ai
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,astro,Rust,2017,web frontend,web frontend,web frontend
GITHUB,angular,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,broker,Go,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,elastic,Go,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,kotlin,Kotlin,2017,mobile,mobile,mobile
GITHUB,docker,Go,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,bot,Go,2017,other,other,other
GITHUB,state-estimation,C++,2017,embedded,embedded,embedded
GITHUB,audio-processing,Python,2017,data_ai,data_ai,data_ai
GITHUB,cross-platform,TypeScript,2017,developer tools,developer tools,developer tools
GITHUB,command-line-tool,Go,2017,developer tools,developer tools,developer tools
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,deep-learning,C++,2017,data_ai,data_ai,data_ai
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,go,Go,2017,developer tools,developer tools,developer tools
GITHUB,amazon-certificate-manager,TypeScript,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,amanda,C#,2017,other,other,other
GITHUB,api,Kotlin,2017,web backend,web backend,web backend
GITHUB,demo,Swift,2017,mobile,mobile,mobile
GITHUB,assembler,Java,2017,developer tools,developer tools,developer tools
GITHUB,amap,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,alerts,Kotlin,2017,mobile,mobile,mobile
GITHUB,carbon-design-system,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,client,Go,2017,developer tools,developer tools,developer tools
GITHUB,clean,Rust,2017,other,other,other
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,convert,Python,2017,developer tools,developer tools,developer tools
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,carousel,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,accelerometer,Kotlin,2017,mobile,mobile,mobile
GITHUB,babel,JavaScript,2017,developer tools,developer tools,developer tools
GITHUB,enzyme,JavaScript,2017,testing_qa,testing_qa,testing_qa
GITHUB,amber,Go,2017,developer tools,developer tools,developer tools
GITHUB,bash,Go,2017,developer tools,developer tools,developer tools
GITHUB,aws-iam,Go,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,charp,C#,2017,other,other,other
GITHUB,blackbox,Go,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,opengl,Rust,2017,game,game,game
GITHUB,frontend,Go,2017,web frontend,web frontend,web frontend
GITHUB,animated,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,chinese-report,Java,2017,enterprise,enterprise,enterprise
GITHUB,arkit,Swift,2017,mobile,mobile,mobile
GITHUB,artificial-intelligence,C++,2017,data_ai,data_ai,data_ai
GITHUB,arms,Java,2017,other,other,other
GITHUB,designer,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,apollographql,TypeScript,2017,web backend,web backend,web backend
GITHUB,okhttp3,Java,2017,developer tools,developer tools,developer tools
GITHUB,apollo,TypeScript,2017,web backend,web backend,web backend
GITHUB,attention-is-all-you-need,Python,2017,data_ai,data_ai,data_ai
GITHUB,example,Swift,2017,mobile,mobile,mobile
GITHUB,rpg,C#,2017,game,game,game
GITHUB,compose,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,architecture,Go,2017,other,other,other
GITHUB,customview,Java,2017,mobile,mobile,mobile
GITHUB,analytics,Swift,2017,mobile,mobile,mobile
GITHUB,endpoints,Python,2017,web backend,web backend,web backend
GITHUB,rxjs,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,cloud,Go,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,data-analysis,C++,2017,data_ai,data_ai,data_ai
GITHUB,angular,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,alamofire,Swift,2017,mobile,mobile,mobile
GITHUB,capture,Rust,2017,other,other,other
GITHUB,asp-net-core,C#,2017,web backend,web backend,web backend
GITHUB,animations,Swift,2017,mobile,mobile,mobile
GITHUB,game-development,Kotlin,2017,game,game,game
GITHUB,cms-detector,Python,2017,security,security,security
GITHUB,binance,C++,2017,blockchain,blockchain,blockchain
GITHUB,cross-platform,C#,2017,other,other,other
GITHUB,armadillo,C++,2017,data_ai,data_ai,data_ai
GITHUB,canvas,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,lda,C++,2017,data_ai,data_ai,data_ai
GITHUB,headless-chrome,JavaScript,2017,testing_qa,testing_qa,testing_qa
GITHUB,analyzer,Kotlin,2017,developer tools,developer tools,developer tools
GITHUB,beam-search,C++,2017,data_ai,data_ai,data_ai
GITHUB,activator,Python,2017,other,other,other
GITHUB,autocomplete,Python,2017,data_ai,data_ai,data_ai
GITHUB,ansi,Rust,2017,developer tools,developer tools,developer tools
GITHUB,css,TypeScript,2017,web frontend,web frontend,web frontend
GITHUB,aes,C#,2017,security,security,security
GITHUB,changing-colorschemes,Python,2017,developer tools,developer tools,developer tools
GITHUB,orm,TypeScript,2017,web backend,web backend,web backend
GITHUB,accessibility,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,admin,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,mybatis,Java,2017,web backend,web backend,web backend
GITHUB,beautiful-buttons,Swift,2017,mobile,mobile,mobile
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,developers,Go,2017,developer tools,developer tools,developer tools
GITHUB,go,Go,2017,other,other,other
GITHUB,chat,JavaScript,2017,web frontend,web frontend,web frontend
GITHUB,git,C#,2017,developer tools,developer tools,developer tools
GITHUB,android,Java,2017,mobile,mobile,mobile
GITHUB,marching-cubes,C#,2017,game,game,game
GITHUB,api,Go,2017,web backend,web backend,web backend
GITHUB,go,Go,2017,other,other,other
GITHUB,android,Kotlin,2017,mobile,mobile,mobile
GITHUB,dummy-data,Go,2017,testing_qa,testing_qa,testing_qa
GITHUB,cron,Go,2017,developer tools,developer tools,developer tools
GITHUB,document,Java,2017,other,other,other
GITHUB,behavior,Java,2017,testing_qa,testing_qa,testing_qa
GITHUB,cocoapods,Swift,2017,mobile,mobile,mobile
GITHUB,command-handler,JavaScript,2017,developer tools,developer tools,developer tools
GITHUB,api-service,Go,2017,web backend,web backend,web backend
GITHUB,babel,TypeScript,2017,developer tools,developer tools,developer tools
GITHUB,data-visualization,C#,2017,data_ai,data_ai,data_ai
GITHUB,bundle,TypeScript,2017,developer tools,developer tools,developer tools
GITHUB,command-line-tool,Go,2017,developer tools,developer tools,developer tools
GITHUB,instrumenta,Go,2017,devops_cloud,devops_cloud,devops_cloud
GITHUB,csharp,C#,2017,other,other,other
GITHUB,deep-learning,Python,2017,data_ai,data_ai,data_ai
GITHUB,animate,Java,2017,game,game,game
GITHUB,api-gateway,JavaScript,2017,web backend,web backend,web backend
GITHUB,idea-plugin,Java,2017,developer tools,developer tools,developer tools
