source_type,raw_text,language,event_date,label_gpt,label_germini,label
GITHUB,hacktoberfest,TypeScript,2016-10-29T16:20:43Z,other,other,other
GITHUB,api,JavaScript,2016-10-29T18:21:20Z,web backend,web backend,web backend
GITHUB,android,Kotlin,2016-10-30T03:41:11Z,mobile,mobile,mobile
GITHUB,demo,TypeScript,2016-10-30T06:19:37Z,web frontend,web frontend,web frontend
GITHUB,cli,Go,2016-10-30T10:03:15Z,developer tools,developer tools,developer tools
GITHUB,alert,Swift,2016-10-30T10:40:59Z,mobile,mobile,mobile
GITHUB,html,Swift,2016-10-30T14:22:17Z,mobile,mobile,mobile
GITHUB,3d,C++,2016-10-30T18:30:19Z,game,game,game
GITHUB,arduino,C++,2016-10-31T20:30:05Z,embedded,embedded,embedded
GITHUB,fix,C#,2016-11-01T03:13:00Z,other,other,other
GITHUB,go,Go,2016-11-01T08:37:45Z,other,other,other
GITHUB,animation,Swift,2016-11-01T09:35:18Z,mobile,mobile,mobile
GITHUB,interview,Java,2016-11-01T10:13:52Z,other,other,other
GITHUB,album,Java,2016-11-01T17:49:15Z,mobile,mobile,mobile
GITHUB,analytics,JavaScript,2016-11-02T14:34:19Z,web frontend,web frontend,web frontend
GITHUB,android,Java,2016-11-03T07:31:05Z,mobile,mobile,mobile
GITHUB,android,Java,2016-11-04T07:23:35Z,mobile,mobile,mobile
GITHUB,instagram,C#,2016-11-05T08:32:17Z,web backend,web backend,web backend
GITHUB,desktop-application,C++,2016-11-06T01:48:44Z,other,other,other
GITHUB,android,C#,2016-11-06T10:29:49Z,mobile,mobile,mobile
GITHUB,android,Java,2016-11-06T17:22:42Z,mobile,mobile,mobile
GITHUB,bluetooth,Swift,2016-11-07T08:33:37Z,mobile,mobile,mobile
GITHUB,circle,Swift,2016-11-07T15:58:30Z,mobile,mobile,mobile
GITHUB,dashboard,Rust,2016-11-08T01:19:25Z,web backend,web backend,web backend
GITHUB,credit-card,Swift,2016-11-08T03:41:11Z,mobile,mobile,mobile
GITHUB,hacktoberfest,Swift,2016-11-08T14:06:38Z,mobile,mobile,mobile
GITHUB,cache,Go,2016-11-09T01:31:23Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,alert,Swift,2016-11-09T01:43:47Z,mobile,mobile,mobile
GITHUB,ie,JavaScript,2016-11-09T03:46:20Z,web frontend,web frontend,web frontend
GITHUB,inputmask,TypeScript,2016-11-10T05:04:29Z,web frontend,web frontend,web frontend
GITHUB,carthage,Swift,2016-11-10T12:06:02Z,mobile,mobile,mobile
GITHUB,android,Kotlin,2016-11-10T13:37:09Z,mobile,mobile,mobile
GITHUB,caddy,Go,2016-11-11T04:11:21Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,3d-touch,Swift,2016-11-11T17:58:11Z,mobile,mobile,mobile
GITHUB,ai,C++,2016-11-12T23:42:26Z,data_ai,data_ai,data_ai
GITHUB,adhan,Kotlin,2016-11-13T03:30:02Z,mobile,mobile,mobile
GITHUB,2d-animation,C++,2016-11-13T10:10:26Z,game,game,game
GITHUB,introspect,Swift,2016-11-13T12:16:31Z,mobile,mobile,mobile
GITHUB,docker,Go,2016-11-15T10:11:45Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,animation,Swift,2016-11-15T11:50:59Z,mobile,mobile,mobile
GITHUB,ascii-art,JavaScript,2016-11-15T12:48:39Z,other,other,other
GITHUB,detecting-anomalous-activities,Python,2016-11-15T13:47:50Z,data_ai,data_ai,data_ai
GITHUB,faas,Go,2016-11-16T01:03:03Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,editing,TypeScript,2016-11-16T06:42:55Z,developer tools,developer tools,developer tools
GITHUB,terminal,Go,2016-11-17T01:31:56Z,developer tools,developer tools,developer tools
GITHUB,gradle,Kotlin,2016-11-17T11:58:16Z,developer tools,developer tools,developer tools
GITHUB,c,C++,2016-11-18T01:36:12Z,other,other,other
GITHUB,ai,C#,2016-11-18T06:37:09Z,data_ai,data_ai,data_ai
GITHUB,api,Python,2016-11-18T12:04:41Z,web backend,web backend,web backend
GITHUB,game-engine,Go,2016-11-19T03:15:34Z,game,game,game
GITHUB,analytics,Go,2016-11-19T13:34:03Z,data_ai,data_ai,data_ai
GITHUB,chrome-devtools,TypeScript,2016-11-19T23:03:32Z,developer tools,developer tools,developer tools
GITHUB,camera,C#,2016-11-20T06:47:41Z,other,other,other
GITHUB,behavior-tree,C#,2016-11-20T21:08:08Z,game,game,game
GITHUB,catkin,C++,2016-11-21T04:16:22Z,embedded,embedded,embedded
GITHUB,lighting,C#,2016-11-21T12:08:16Z,game,game,game
GITHUB,android,Java,2016-11-22T01:45:29Z,mobile,mobile,mobile
GITHUB,testing,Swift,2016-11-22T01:58:47Z,testing_qa,testing_qa,testing_qa
GITHUB,custom-allocator,C++,2016-11-22T09:32:21Z,developer tools,developer tools,developer tools
GITHUB,chart,Go,2016-11-22T09:52:16Z,data_ai,data_ai,data_ai
GITHUB,directinput,C#,2016-11-22T13:13:16Z,game,game,game
GITHUB,linkerd,Rust,2016-11-22T14:00:35Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,development,JavaScript,2016-11-23T04:49:31Z,web frontend,web frontend,web frontend
GITHUB,architecture,Swift,2016-11-23T05:07:37Z,mobile,mobile,mobile
GITHUB,boilerplate,JavaScript,2016-11-23T08:09:46Z,web frontend,web frontend,web frontend
GITHUB,android,Java,2016-11-23T10:24:38Z,mobile,mobile,mobile
GITHUB,docker,Go,2016-11-23T11:29:23Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,kubernetes,Go,2016-11-24T02:44:13Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,hacktoberfest,C#,2016-11-24T10:01:42Z,other,other,other
GITHUB,angular,TypeScript,2016-11-24T14:03:44Z,web frontend,web frontend,web frontend
GITHUB,aircrack,Java,2016-11-24T17:39:07Z,security,security,security
GITHUB,navigationbar,Kotlin,2016-11-25T01:43:46Z,mobile,mobile,mobile
GITHUB,android,Kotlin,2016-11-25T05:36:05Z,mobile,mobile,mobile
GITHUB,grid-layout,Swift,2016-11-25T22:45:43Z,mobile,mobile,mobile
GITHUB,android,Kotlin,2016-11-26T18:31:55Z,mobile,mobile,mobile
GITHUB,aws,Go,2016-11-27T06:02:22Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,demo,JavaScript,2016-11-27T06:52:21Z,web frontend,web frontend,web frontend
GITHUB,android,TypeScript,2016-11-29T02:50:53Z,mobile,mobile,mobile
GITHUB,particles,TypeScript,2016-11-29T02:59:11Z,web frontend,web frontend,web frontend
GITHUB,blueprint,C++,2016-11-29T06:26:00Z,game,game,game
GITHUB,deserialization,Go,2016-11-29T16:30:24Z,developer tools,developer tools,developer tools
GITHUB,analysis,C#,2016-11-30T05:02:31Z,data_ai,data_ai,data_ai
GITHUB,android,TypeScript,2016-11-30T15:24:21Z,mobile,mobile,mobile
GITHUB,share,Java,2016-11-30T19:58:37Z,other,other,other
GITHUB,rdp,Python,2016-12-01T01:13:49Z,security,security,security
GITHUB,mock,JavaScript,2016-12-01T03:19:46Z,testing_qa,testing_qa,testing_qa
GITHUB,kotlin,Kotlin,2016-12-01T03:25:22Z,mobile,mobile,mobile
GITHUB,algorithm-challenges,C++,2016-12-01T09:08:20Z,other,other,other
GITHUB,arena,C#,2016-12-01T09:34:41Z,game,game,game
GITHUB,automatic,C++,2016-12-01T16:56:50Z,other,other,other
GITHUB,excel,C#,2016-12-01T23:32:48Z,developer tools,developer tools,developer tools
GITHUB,bot,Python,2016-12-02T06:23:43Z,other,other,other
GITHUB,android,Java,2016-12-02T07:53:14Z,mobile,mobile,mobile
GITHUB,bwapi,C++,2016-12-02T16:04:58Z,game,game,game
GITHUB,cli,Swift,2016-12-02T23:41:07Z,developer tools,developer tools,developer tools
GITHUB,detour,Rust,2016-12-04T04:42:31Z,developer tools,developer tools,developer tools
GITHUB,code-generation,Go,2016-12-04T12:57:38Z,developer tools,developer tools,developer tools
GITHUB,deserialization,Java,2016-12-05T04:15:21Z,developer tools,developer tools,developer tools
GITHUB,ipproxy,Python,2016-12-05T04:52:21Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,artificial-intelligence,Python,2016-12-06T00:25:37Z,data_ai,data_ai,data_ai
GITHUB,graphics,Swift,2016-12-06T03:17:33Z,mobile,mobile,mobile
GITHUB,cocoapods,Swift,2016-12-06T04:08:42Z,mobile,mobile,mobile
GITHUB,golang,Go,2016-12-06T05:24:01Z,other,other,other
GITHUB,javascript,JavaScript,2016-12-06T05:50:24Z,web frontend,web frontend,web frontend
GITHUB,animation,Swift,2016-12-06T19:01:17Z,mobile,mobile,mobile
GITHUB,bitcoin,C#,2016-12-07T04:14:05Z,blockchain,blockchain,blockchain
GITHUB,distributed-systems,Java,2016-12-07T14:48:42Z,enterprise,enterprise,enterprise
GITHUB,chaos-monkey,Go,2016-12-07T17:06:28Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,attributedlabel,Swift,2016-12-07T17:45:56Z,mobile,mobile,mobile
GITHUB,attributedstring,Swift,2016-12-08T03:57:24Z,mobile,mobile,mobile
GITHUB,java,Java,2016-12-08T06:01:46Z,other,other,other
GITHUB,actions-on-google-nodejs,TypeScript,2016-12-08T07:31:45Z,developer tools,developer tools,developer tools
GITHUB,android,Kotlin,2016-12-08T09:30:56Z,mobile,mobile,mobile
GITHUB,developer-tools,Swift,2016-12-08T13:46:07Z,developer tools,developer tools,developer tools
GITHUB,android,Kotlin,2016-12-08T17:31:11Z,mobile,mobile,mobile
GITHUB,android,Kotlin,2016-12-09T14:08:03Z,mobile,mobile,mobile
GITHUB,android,Java,2016-12-11T08:57:14Z,mobile,mobile,mobile
GITHUB,alfred-workflows,JavaScript,2016-12-12T06:55:04Z,developer tools,developer tools,developer tools
GITHUB,burndown,Go,2016-12-12T09:30:29Z,developer tools,developer tools,developer tools
GITHUB,improvement,Kotlin,2016-12-12T10:42:29Z,mobile,mobile,mobile
GITHUB,admin-dashboard,JavaScript,2016-12-12T13:44:28Z,web frontend,web frontend,web frontend
GITHUB,android-component,Java,2016-12-12T21:24:01Z,mobile,mobile,mobile
GITHUB,csharp,C#,2016-12-13T03:47:50Z,other,other,other
GITHUB,blockchain,JavaScript,2016-12-13T08:00:08Z,blockchain,blockchain,blockchain
GITHUB,awesome,Go,2016-12-13T09:44:11Z,developer tools,developer tools,developer tools
GITHUB,cloudformation,Go,2016-12-13T16:35:01Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,android,Java,2016-12-13T17:27:49Z,mobile,mobile,mobile
GITHUB,full-stack,Kotlin,2016-12-14T07:40:53Z,web backend,web backend,web backend
GITHUB,uifont,Swift,2016-12-14T23:39:18Z,mobile,mobile,mobile
GITHUB,gallery,Java,2016-12-15T00:08:33Z,mobile,mobile,mobile
GITHUB,android,Kotlin,2016-12-15T01:19:20Z,mobile,mobile,mobile
GITHUB,unity,C#,2016-12-15T05:05:40Z,game,game,game
GITHUB,cpp,C++,2016-12-15T09:07:36Z,other,other,other
GITHUB,android,Java,2016-12-15T22:34:23Z,mobile,mobile,mobile
GITHUB,mainframer,Rust,2016-12-16T02:41:05Z,developer tools,developer tools,developer tools
GITHUB,android-things,Java,2016-12-16T05:42:28Z,iot,iot,iot
GITHUB,datatable,JavaScript,2016-12-16T18:32:14Z,web frontend,web frontend,web frontend
GITHUB,programming-language,Rust,2016-12-17T04:39:18Z,developer tools,developer tools,developer tools
GITHUB,gamedev,C#,2016-12-17T07:50:56Z,game,game,game
GITHUB,darknet,C++,2016-12-17T13:25:07Z,data_ai,data_ai,data_ai
GITHUB,apple,Swift,2016-12-17T18:34:04Z,mobile,mobile,mobile
GITHUB,analytics,TypeScript,2016-12-18T20:20:11Z,data_ai,data_ai,data_ai
GITHUB,angular,TypeScript,2016-12-19T22:34:26Z,web frontend,web frontend,web frontend
GITHUB,china,JavaScript,2016-12-20T01:02:42Z,other,other,other
GITHUB,gesture,JavaScript,2016-12-20T10:28:59Z,web frontend,web frontend,web frontend
GITHUB,flow,TypeScript,2016-12-20T14:35:36Z,developer tools,developer tools,developer tools
GITHUB,carthage,Swift,2016-12-20T21:13:47Z,mobile,mobile,mobile
GITHUB,dashboards,Java,2016-12-21T04:08:47Z,web backend,web backend,web backend
GITHUB,dataviz,TypeScript,2016-12-21T07:30:13Z,web frontend,web frontend,web frontend
GITHUB,graphics,Rust,2016-12-21T10:53:02Z,game,game,game
GITHUB,ceph,Go,2016-12-21T16:27:54Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,android,Kotlin,2016-12-22T03:47:52Z,mobile,mobile,mobile
GITHUB,android,Kotlin,2016-12-22T05:39:13Z,mobile,mobile,mobile
GITHUB,android,Kotlin,2016-12-22T12:29:49Z,mobile,mobile,mobile
GITHUB,android,C#,2016-12-22T14:45:24Z,mobile,mobile,mobile
GITHUB,android-mvp,Java,2016-12-22T19:55:39Z,mobile,mobile,mobile
GITHUB,aws,Go,2016-12-23T00:12:41Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,bundle,JavaScript,2016-12-23T07:28:04Z,developer tools,developer tools,developer tools
GITHUB,bluetooth,Swift,2016-12-23T14:09:54Z,mobile,mobile,mobile
GITHUB,blockchain,Go,2016-12-23T14:40:27Z,blockchain,blockchain,blockchain
GITHUB,android,TypeScript,2016-12-24T10:51:19Z,mobile,mobile,mobile
GITHUB,boilerplate,TypeScript,2016-12-24T20:10:42Z,developer tools,developer tools,developer tools
GITHUB,computer-vision,C++,2016-12-25T10:09:36Z,data_ai,data_ai,data_ai
GITHUB,android,Kotlin,2016-12-25T12:34:48Z,mobile,mobile,mobile
GITHUB,avfoundation,Swift,2016-12-25T18:58:55Z,mobile,mobile,mobile
GITHUB,android,Java,2016-12-26T02:10:03Z,mobile,mobile,mobile
GITHUB,command-line,Go,2016-12-26T18:25:57Z,developer tools,developer tools,developer tools
GITHUB,androidx,Java,2016-12-27T01:06:24Z,mobile,mobile,mobile
GITHUB,launcher-build,C#,2016-12-27T02:20:26Z,developer tools,developer tools,developer tools
GITHUB,api,Swift,2016-12-27T06:08:12Z,mobile,mobile,mobile
GITHUB,cocoapods,Swift,2016-12-27T12:26:45Z,mobile,mobile,mobile
GITHUB,android,Java,2016-12-28T02:53:50Z,mobile,mobile,mobile
GITHUB,login,JavaScript,2016-12-28T18:32:07Z,web frontend,web frontend,web frontend
GITHUB,android,Kotlin,2016-12-28T19:38:08Z,mobile,mobile,mobile
GITHUB,dns,Go,2016-12-29T04:30:33Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,annotation-tool,TypeScript,2016-12-29T05:32:23Z,data_ai,data_ai,data_ai
GITHUB,go,Go,2016-12-30T10:29:30Z,other,other,other
GITHUB,il2cpp,C#,2016-12-30T10:29:45Z,game,game,game
GITHUB,javascript-bridge,Java,2017-01-02T03:58:53Z,mobile,mobile,mobile
GITHUB,android,Kotlin,2017-01-02T06:38:43Z,mobile,mobile,mobile
GITHUB,denite,Python,2017-01-02T21:07:46Z,developer tools,developer tools,developer tools
GITHUB,chart,Swift,2017-01-03T09:18:49Z,mobile,mobile,mobile
GITHUB,cocoapods,Swift,2017-01-03T16:02:53Z,mobile,mobile,mobile
GITHUB,android,Java,2017-01-03T23:47:39Z,mobile,mobile,mobile
GITHUB,cleanarchitecture,Swift,2017-01-04T04:02:59Z,mobile,mobile,mobile
GITHUB,itunes,Swift,2017-01-04T13:50:13Z,mobile,mobile,mobile
GITHUB,async,Swift,2017-01-05T01:50:26Z,mobile,mobile,mobile
GITHUB,injector,C++,2017-01-05T02:56:08Z,security,security,security
GITHUB,android,Kotlin,2017-01-05T10:17:50Z,mobile,mobile,mobile
GITHUB,amazon-api-gateway,Kotlin,2017-01-05T13:58:35Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,wechat,JavaScript,2017-01-05T17:24:27Z,mobile,mobile,mobile
GITHUB,physics,C#,2017-01-05T18:51:58Z,other,other,other
GITHUB,batchinsert,Java,2017-01-05T23:35:23Z,developer tools,developer tools,developer tools
GITHUB,weex,C++,2017-01-06T00:00:06Z,mobile,mobile,mobile
GITHUB,csharp,C#,2017-01-06T01:20:02Z,other,other,other
GITHUB,io,Rust,2017-01-06T15:52:04Z,developer tools,developer tools,developer tools
GITHUB,argument-parser,Kotlin,2017-01-06T17:26:57Z,developer tools,developer tools,developer tools
GITHUB,apollo,JavaScript,2017-01-06T21:04:22Z,web backend,web backend,web backend
GITHUB,clone,C#,2017-01-07T09:31:48Z,other,other,other
GITHUB,android,Kotlin,2017-01-07T10:27:58Z,mobile,mobile,mobile
GITHUB,algorithm,Java,2017-01-07T12:33:47Z,other,other,other
GITHUB,dom,Kotlin,2017-01-07T18:18:02Z,web frontend,web frontend,web frontend
GITHUB,compiler,Swift,2017-01-07T22:10:37Z,developer tools,developer tools,developer tools
GITHUB,art,C++,2017-01-08T03:19:01Z,other,other,other
GITHUB,android,Kotlin,2017-01-08T11:56:28Z,mobile,mobile,mobile
GITHUB,airconditioning,C++,2017-01-08T12:25:38Z,embedded,embedded,embedded
GITHUB,file-browser,C#,2017-01-08T12:27:36Z,web backend,web backend,web backend
GITHUB,golang,Go,2017-01-08T13:19:13Z,other,other,other
GITHUB,fluent,TypeScript,2017-01-08T20:20:58Z,web frontend,web frontend,web frontend
GITHUB,sticky-headers,Java,2017-01-09T07:45:46Z,mobile,mobile,mobile
GITHUB,adapterdelegates,Java,2017-01-09T07:52:39Z,mobile,mobile,mobile
GITHUB,education,Python,2017-01-09T13:39:48Z,other,other,other
GITHUB,hololens,C#,2017-01-10T08:39:29Z,game,game,game
GITHUB,multiplayer,C#,2017-01-10T10:10:06Z,game,game,game
GITHUB,android,Kotlin,2017-01-11T03:10:31Z,mobile,mobile,mobile
GITHUB,database,Go,2017-01-11T09:23:57Z,developer tools,developer tools,developer tools
GITHUB,instagram,Python,2017-01-12T03:54:19Z,other,other,other
GITHUB,android,Java,2017-01-12T07:03:54Z,mobile,mobile,mobile
GITHUB,miniapp,JavaScript,2017-01-13T01:29:48Z,mobile,mobile,mobile
GITHUB,a3c,Python,2017-01-13T01:30:09Z,data_ai,data_ai,data_ai
GITHUB,codegen,Rust,2017-01-13T03:10:14Z,developer tools,developer tools,developer tools
GITHUB,easymodbus,C#,2017-01-13T04:29:53Z,iot,iot,iot
GITHUB,android,Java,2017-01-13T05:45:42Z,mobile,mobile,mobile
GITHUB,golang,Go,2017-01-13T07:26:02Z,other,other,other
GITHUB,api-wrapper,Python,2017-01-13T11:34:27Z,developer tools,developer tools,developer tools
GITHUB,command-line,C++,2017-01-13T14:13:45Z,developer tools,developer tools,developer tools
GITHUB,vue,TypeScript,2017-01-14T03:00:20Z,web frontend,web frontend,web frontend
GITHUB,star-rating-component,JavaScript,2017-01-14T06:07:54Z,web frontend,web frontend,web frontend
GITHUB,arduino,C++,2017-01-14T06:37:09Z,embedded,embedded,embedded
GITHUB,audio,C#,2017-01-14T08:38:39Z,other,other,other
GITHUB,codemirror,TypeScript,2017-01-14T08:48:39Z,web frontend,web frontend,web frontend
GITHUB,android,Java,2017-01-14T08:54:50Z,mobile,mobile,mobile
GITHUB,alert,Swift,2017-01-14T09:03:33Z,mobile,mobile,mobile
GITHUB,agnostic,Rust,2017-01-14T13:27:49Z,other,other,other
GITHUB,event,TypeScript,2017-01-14T17:10:50Z,developer tools,developer tools,developer tools
GITHUB,api,Java,2017-01-15T05:30:17Z,web backend,web backend,web backend
GITHUB,go,Go,2017-01-15T05:31:50Z,other,other,other
GITHUB,android,Java,2017-01-15T07:23:06Z,mobile,mobile,mobile
GITHUB,webpack,JavaScript,2017-01-15T13:25:33Z,developer tools,developer tools,developer tools
GITHUB,component,JavaScript,2017-01-15T19:50:24Z,web frontend,web frontend,web frontend
GITHUB,c-sharp,C#,2017-01-15T20:18:28Z,other,other,other
GITHUB,consistency,Go,2017-01-15T21:24:52Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,mtproto,JavaScript,2017-01-16T01:44:01Z,security,security,security
GITHUB,css-selector,JavaScript,2017-01-16T06:14:34Z,web frontend,web frontend,web frontend
GITHUB,csharp,C#,2017-01-16T07:15:38Z,other,other,other
GITHUB,runtime,C#,2017-01-17T05:11:07Z,developer tools,developer tools,developer tools
GITHUB,elk,Swift,2017-01-17T15:23:25Z,mobile,mobile,mobile
GITHUB,high-availability,C++,2017-01-17T23:51:52Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,android,Java,2017-01-18T10:52:41Z,mobile,mobile,mobile
GITHUB,ios,Swift,2017-01-18T13:18:35Z,mobile,mobile,mobile
GITHUB,android,Kotlin,2017-01-18T13:23:36Z,mobile,mobile,mobile
GITHUB,browser-extension,TypeScript,2017-01-18T18:40:27Z,web frontend,web frontend,web frontend
GITHUB,android,Java,2017-01-18T21:49:30Z,mobile,mobile,mobile
GITHUB,algorithm,Java,2017-01-19T03:36:21Z,other,other,other
GITHUB,date,JavaScript,2017-01-19T15:37:50Z,developer tools,developer tools,developer tools
GITHUB,android,Kotlin,2017-01-20T00:34:07Z,mobile,mobile,mobile
GITHUB,egg,JavaScript,2017-01-20T01:19:26Z,web backend,web backend,web backend
GITHUB,carthage,Swift,2017-01-20T02:17:09Z,mobile,mobile,mobile
GITHUB,android,Kotlin,2017-01-20T09:06:44Z,mobile,mobile,mobile
GITHUB,cluster,Python,2017-01-20T10:15:57Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,dendrite,Go,2017-01-20T10:22:16Z,web backend,web backend,web backend
GITHUB,listview,TypeScript,2017-01-20T12:59:40Z,web frontend,web frontend,web frontend
GITHUB,aws,TypeScript,2017-01-20T14:09:47Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,pytorch,Python,2017-01-20T21:43:20Z,data_ai,data_ai,data_ai
GITHUB,action,Kotlin,2017-01-21T05:34:12Z,mobile,mobile,mobile
GITHUB,analyser,Swift,2017-01-21T09:27:18Z,developer tools,developer tools,developer tools
GITHUB,api,Go,2017-01-21T23:21:11Z,web backend,web backend,web backend
GITHUB,analysis,Python,2017-01-24T08:56:12Z,data_ai,data_ai,data_ai
GITHUB,compiler,Go,2017-01-25T05:27:50Z,developer tools,developer tools,developer tools
GITHUB,cryptography,Swift,2017-01-25T08:55:49Z,security,security,security
GITHUB,framework,Go,2017-01-25T09:04:51Z,web backend,web backend,web backend
GITHUB,android,Java,2017-01-25T11:31:17Z,mobile,mobile,mobile
GITHUB,api,C++,2017-01-26T04:18:31Z,developer tools,developer tools,developer tools
GITHUB,coredump,C#,2017-01-26T04:46:41Z,developer tools,developer tools,developer tools
GITHUB,ajax,JavaScript,2017-01-26T11:24:37Z,web frontend,web frontend,web frontend
GITHUB,inference,TypeScript,2017-01-28T08:23:37Z,data_ai,data_ai,data_ai
GITHUB,bruteforce,Python,2017-01-29T04:34:06Z,security,security,security
GITHUB,animation,C#,2017-01-29T08:44:22Z,game,game,game
GITHUB,actor-critic,Python,2017-01-29T20:58:15Z,data_ai,data_ai,data_ai
GITHUB,nextjs,JavaScript,2017-01-30T04:44:41Z,web frontend,web frontend,web frontend
GITHUB,cellular-automata,C#,2017-01-30T07:29:44Z,game,game,game
GITHUB,oscilloscope,C++,2017-01-30T17:59:31Z,embedded,embedded,embedded
GITHUB,binding,Swift,2017-01-31T02:53:07Z,mobile,mobile,mobile
GITHUB,base64,C++,2017-01-31T04:29:39Z,developer tools,developer tools,developer tools
GITHUB,livelink,C#,2017-01-31T14:58:07Z,enterprise,enterprise,enterprise
GITHUB,android,Kotlin,2017-01-31T15:45:43Z,mobile,mobile,mobile
GITHUB,dripicons,Swift,2017-01-31T18:01:34Z,mobile,mobile,mobile
GITHUB,commonmark,JavaScript,2017-01-31T19:52:24Z,developer tools,developer tools,developer tools
GITHUB,animation,Swift,2017-02-01T08:48:06Z,mobile,mobile,mobile
GITHUB,concatenative,Rust,2017-02-01T10:09:04Z,developer tools,developer tools,developer tools
GITHUB,animation,Swift,2017-02-01T12:04:06Z,mobile,mobile,mobile
GITHUB,compression,C++,2017-02-01T15:11:16Z,developer tools,developer tools,developer tools
GITHUB,ansi,Go,2017-02-01T18:11:06Z,developer tools,developer tools,developer tools
GITHUB,ava,TypeScript,2017-02-01T22:54:51Z,testing_qa,testing_qa,testing_qa
GITHUB,alphabetindex-fastscroller,Kotlin,2017-02-02T02:08:27Z,mobile,mobile,mobile
GITHUB,bitcoin,Rust,2017-02-02T05:56:57Z,blockchain,blockchain,blockchain
GITHUB,airbnb,C#,2017-02-02T07:50:36Z,web backend,web backend,web backend
GITHUB,apollo,TypeScript,2017-02-02T09:17:17Z,web frontend,web frontend,web frontend
GITHUB,data-journalism,JavaScript,2017-02-02T16:36:33Z,data_ai,data_ai,data_ai
GITHUB,javascript,TypeScript,2017-02-02T19:22:45Z,web frontend,web frontend,web frontend
GITHUB,deno,TypeScript,2017-02-02T23:29:07Z,web backend,web backend,web backend
GITHUB,drag,Swift,2017-02-03T05:29:50Z,mobile,mobile,mobile
GITHUB,go,Go,2017-02-03T06:46:32Z,other,other,other
GITHUB,android,Kotlin,2017-02-03T06:48:34Z,mobile,mobile,mobile
GITHUB,alerting,Kotlin,2017-02-03T08:50:47Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,desktop-environment,C++,2017-02-03T10:23:40Z,other,other,other
GITHUB,instagram,Java,2017-02-03T19:12:35Z,mobile,mobile,mobile
GITHUB,data-science,Python,2017-02-03T22:22:59Z,data_ai,data_ai,data_ai
GITHUB,hackerrank,Java,2017-02-03T22:41:49Z,other,other,other
GITHUB,custom-elements,JavaScript,2017-02-03T23:07:42Z,web frontend,web frontend,web frontend
GITHUB,devops,JavaScript,2017-02-04T07:18:57Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,app,C#,2017-02-04T10:27:16Z,other,other,other
GITHUB,delivery,Java,2017-02-05T01:04:22Z,web backend,web backend,web backend
GITHUB,animation,Swift,2017-02-05T09:33:40Z,mobile,mobile,mobile
GITHUB,editor,C#,2017-02-05T20:07:54Z,developer tools,developer tools,developer tools
GITHUB,go,Go,2017-02-07T10:48:43Z,other,other,other
GITHUB,apollo,TypeScript,2017-02-07T10:53:12Z,web frontend,web frontend,web frontend
GITHUB,computer-vision,Python,2017-02-07T17:50:36Z,data_ai,data_ai,data_ai
GITHUB,animation,Swift,2017-02-07T22:57:03Z,mobile,mobile,mobile
GITHUB,android,Java,2017-02-07T23:40:56Z,mobile,mobile,mobile
GITHUB,cms,Java,2017-02-08T00:21:02Z,web backend,web backend,web backend
GITHUB,ios,Swift,2017-02-08T00:50:59Z,mobile,mobile,mobile
GITHUB,api-server,Go,2017-02-08T01:23:33Z,web backend,web backend,web backend
GITHUB,container,Go,2017-02-08T02:28:54Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,framework,Go,2017-02-08T08:07:35Z,web backend,web backend,web backend
GITHUB,bot,Python,2017-02-08T08:16:36Z,other,other,other
GITHUB,cli,Go,2017-02-08T09:13:19Z,developer tools,developer tools,developer tools
GITHUB,argument-parser,TypeScript,2017-02-08T14:06:55Z,developer tools,developer tools,developer tools
GITHUB,data-lake,Java,2017-02-08T14:54:46Z,data_ai,data_ai,data_ai
GITHUB,cloud,Go,2017-02-08T15:40:07Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,area-picker,TypeScript,2017-02-08T20:41:57Z,web frontend,web frontend,web frontend
GITHUB,distributed-computing,C#,2017-02-08T21:02:16Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,animation,Swift,2017-02-09T04:59:27Z,mobile,mobile,mobile
GITHUB,pomodoro,C#,2017-02-09T07:49:29Z,other,other,other
GITHUB,command-line,Go,2017-02-09T14:09:54Z,developer tools,developer tools,developer tools
GITHUB,rust,Rust,2017-02-09T15:55:12Z,other,other,other
